Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Skill_Retention_Score,Burnout_Risk_Level
110236,Business,Senior,2.648,1.08,Direct_Answer_Generation,Intermediate,1,0,17.48,1,Strict_Ban,1,77.87,Medium
143246,Arts,Graduate,3.782,12.51,Summarizing_Reading,Intermediate,4,1,10.56,3,Allowed_With_Citation,4,98.88,Medium
111941,STEM,Junior,2.242,0.45,Ideation,Intermediate,2,1,14.65,2,Actively_Encouraged,6,95.52,Medium
147017,Humanities,Junior,2.33,7.24,Ideation,Beginner,1,1,8.89,1,Allowed_With_Citation,1,69.6,Medium
111621,Business,Senior,3.725,4.74,Ideation,Advanced,5,1,8.62,2,Actively_Encouraged,4,67.26,Medium
112706,Medical,Sophomore,2.442,3.27,Summarizing_Reading,Beginner,2,0,12.12,5,Allowed_With_Citation,4,59.37,Medium
140109,Medical,Freshman,3.175,5.73,Summarizing_Reading,Beginner,3,1,16.07,2,Allowed_With_Citation,4,74.84,Low
134064,STEM,Freshman,3.17,8.54,Debugging/Troubleshooting,Advanced,5,1,19.72,1,Actively_Encouraged,2,100.0,Medium
133907,Humanities,Junior,3.929,20.68,Ideation,Intermediate,3,0,4.42,4,Allowed_With_Citation,4,84.99,Medium
123807,Business,Graduate,3.397,13.74,Debugging/Troubleshooting,Intermediate,4,1,11.96,2,Actively_Encouraged,1,86.92,Medium
117928,STEM,Graduate,3.764,4.45,Debugging/Troubleshooting,Intermediate,4,0,11.34,4,Strict_Ban,4,85.75,Medium
127037,Humanities,Freshman,3.67,3.16,Direct_Answer_Generation,Intermediate,5,0,9.18,3,Actively_Encouraged,3,83.35,Medium
117141,Business,Junior,3.169,2.67,Ideation,Intermediate,2,0,17.62,3,Actively_Encouraged,6,94.49,Low
147123,Humanities,Freshman,3.249,0.4,Copywriting/Drafting,Intermediate,2,1,15.39,3,Allowed_With_Citation,6,68.49,Medium
114248,Arts,Senior,3.203,8.02,Summarizing_Reading,Beginner,3,0,9.81,3,Actively_Encouraged,6,79.06,Low
102703,STEM,Senior,3.299,0.95,Debugging/Troubleshooting,Intermediate,3,1,17.14,4,Allowed_With_Citation,2,73.35,Low
147440,Medical,Senior,3.677,2.36,Ideation,Intermediate,2,0,16.34,3,Actively_Encouraged,2,89.87,Medium
117538,Arts,Sophomore,3.198,1.64,Ideation,Beginner,1,0,6.68,4,Allowed_With_Citation,3,57.9,Low
124935,STEM,Freshman,3.22,2.88,Debugging/Troubleshooting,Intermediate,2,0,12.59,3,Allowed_With_Citation,7,63.45,Low
108972,Business,Sophomore,2.717,17.89,Summarizing_Reading,Advanced,3,1,8.15,5,Allowed_With_Citation,3,92.9,High
141228,Business,Sophomore,3.246,5.97,Summarizing_Reading,Advanced,5,0,11.99,4,Allowed_With_Citation,6,99.89,Medium
103154,Humanities,Junior,2.986,2.81,Direct_Answer_Generation,Beginner,2,1,12.18,5,Strict_Ban,2,81.43,Low
130812,Medical,Freshman,3.617,0.55,Debugging/Troubleshooting,Beginner,1,1,11.41,2,Actively_Encouraged,4,84.71,Medium
140647,STEM,Senior,3.237,0.39,Debugging/Troubleshooting,Intermediate,4,0,9.41,3,Strict_Ban,4,91.54,Medium
142902,Humanities,Freshman,3.618,2.51,Copywriting/Drafting,Beginner,3,0,12.43,4,Allowed_With_Citation,1,60.62,Low
124222,Medical,Freshman,2.974,11.93,Summarizing_Reading,Beginner,2,0,6.41,1,Allowed_With_Citation,6,68.87,Medium
136154,Humanities,Graduate,3.066,2.59,Copywriting/Drafting,Intermediate,4,1,8.33,2,Actively_Encouraged,7,93.66,Medium
119835,Humanities,Senior,2.915,17.03,Copywriting/Drafting,Intermediate,4,1,11.36,6,Actively_Encouraged,4,66.33,High
136248,Humanities,Sophomore,3.399,20.86,Debugging/Troubleshooting,Intermediate,1,0,10.22,5,Allowed_With_Citation,5,92.87,Medium
130295,Medical,Junior,3.448,7.3,Summarizing_Reading,Intermediate,1,1,5.53,5,Allowed_With_Citation,6,76.91,Medium
118992,STEM,Senior,3.564,6.63,Summarizing_Reading,Advanced,5,1,10.99,5,Allowed_With_Citation,2,72.41,Medium
148212,STEM,Sophomore,3.203,1.8,Direct_Answer_Generation,Beginner,2,0,16.52,3,Actively_Encouraged,4,66.27,Medium
123468,Humanities,Graduate,3.624,5.72,Ideation,Intermediate,4,1,15.38,5,Actively_Encouraged,3,60.46,Medium
111837,Business,Freshman,2.69,9.53,Debugging/Troubleshooting,Intermediate,1,0,15.53,5,Actively_Encouraged,4,98.06,Medium
141636,STEM,Graduate,3.701,1.72,Copywriting/Drafting,Beginner,3,0,12.9,1,Actively_Encouraged,2,78.46,Medium
136602,Humanities,Freshman,3.854,3.75,Summarizing_Reading,Intermediate,1,1,19.94,1,Actively_Encouraged,3,74.01,Medium
110777,Humanities,Junior,2.732,15.09,Copywriting/Drafting,Advanced,3,1,6.04,3,Actively_Encouraged,3,91.21,Medium
142466,Humanities,Senior,3.337,10.88,Copywriting/Drafting,Intermediate,4,1,20.07,6,Allowed_With_Citation,6,100.0,Low
112174,Medical,Junior,3.908,1.33,Summarizing_Reading,Beginner,2,1,7.26,1,Actively_Encouraged,3,67.6,Low
141540,Medical,Junior,3.305,8.84,Summarizing_Reading,Intermediate,4,0,11.81,4,Allowed_With_Citation,1,81.5,Medium
113089,Business,Freshman,3.862,1.04,Summarizing_Reading,Beginner,2,0,12.64,1,Strict_Ban,4,83.7,Low
110750,STEM,Sophomore,3.683,6.62,Ideation,Advanced,3,0,1.65,4,Actively_Encouraged,2,70.87,Medium
135405,Humanities,Sophomore,3.369,4.89,Copywriting/Drafting,Intermediate,1,1,7.11,4,Allowed_With_Citation,6,82.43,Medium
123977,Humanities,Freshman,2.323,14.12,Copywriting/Drafting,Intermediate,2,0,4.7,3,Actively_Encouraged,1,66.05,Medium
131057,Humanities,Freshman,3.221,10.05,Copywriting/Drafting,Beginner,1,1,12.1,4,Strict_Ban,6,86.16,Medium
123606,Humanities,Senior,3.845,3.9,Copywriting/Drafting,Advanced,3,0,23.91,4,Actively_Encouraged,6,78.58,High
142235,Humanities,Freshman,3.575,0.65,Direct_Answer_Generation,Beginner,3,0,10.85,3,Strict_Ban,8,74.77,Medium
125476,Arts,Senior,2.528,1.59,Direct_Answer_Generation,Beginner,3,0,15.29,1,Strict_Ban,1,89.3,Medium
134234,Humanities,Freshman,3.223,6.35,Copywriting/Drafting,Beginner,2,0,15.41,4,Allowed_With_Citation,5,35.97,Low
125828,Arts,Freshman,2.653,21.07,Debugging/Troubleshooting,Beginner,1,1,8.09,6,Actively_Encouraged,3,72.71,High
102328,STEM,Junior,2.973,12.51,Direct_Answer_Generation,Intermediate,4,1,12.68,4,Allowed_With_Citation,3,91.91,High
134634,Medical,Senior,3.613,10.69,Direct_Answer_Generation,Beginner,2,1,11.47,5,Allowed_With_Citation,7,93.67,High
138438,Business,Sophomore,3.108,5.44,Copywriting/Drafting,Intermediate,3,0,4.54,4,Allowed_With_Citation,7,68.88,High
128203,STEM,Sophomore,2.612,13.05,Summarizing_Reading,Beginner,1,1,11.45,5,Allowed_With_Citation,4,62.03,High
122673,STEM,Junior,2.55,2.95,Summarizing_Reading,Beginner,2,0,10.9,2,Strict_Ban,6,77.34,High
101651,STEM,Sophomore,3.089,2.44,Debugging/Troubleshooting,Advanced,3,1,17.99,3,Actively_Encouraged,5,91.17,Low
142590,Humanities,Sophomore,2.189,2.37,Debugging/Troubleshooting,Beginner,2,0,1.45,5,Strict_Ban,2,41.65,Medium
133055,Arts,Graduate,3.652,10.75,Copywriting/Drafting,Beginner,2,0,10.77,5,Allowed_With_Citation,6,69.61,Medium
132897,Humanities,Freshman,2.717,5.98,Debugging/Troubleshooting,Intermediate,4,0,20.75,4,Strict_Ban,6,74.88,Medium
143768,STEM,Graduate,3.145,7.82,Debugging/Troubleshooting,Intermediate,4,0,11.14,5,Allowed_With_Citation,3,84.98,High
124014,Business,Graduate,3.027,2.38,Summarizing_Reading,Intermediate,2,0,19.81,1,Actively_Encouraged,2,92.54,Medium
140784,Business,Junior,2.733,4.32,Direct_Answer_Generation,Advanced,3,0,19.53,4,Actively_Encouraged,7,82.23,High
113081,STEM,Graduate,2.891,34.79,Copywriting/Drafting,Intermediate,2,1,12.85,6,Actively_Encouraged,4,66.52,High
118704,Business,Graduate,3.695,8.15,Summarizing_Reading,Intermediate,3,0,2.72,4,Strict_Ban,3,88.14,High
145236,Medical,Graduate,3.554,2.37,Summarizing_Reading,Intermediate,3,0,10.98,4,Actively_Encouraged,4,92.22,Low
130203,Medical,Senior,3.601,7.8,Summarizing_Reading,Intermediate,2,0,12.58,4,Actively_Encouraged,2,78.1,Low
139767,Arts,Sophomore,3.311,2.99,Copywriting/Drafting,Beginner,3,0,11.53,3,Allowed_With_Citation,1,84.0,Medium
149371,STEM,Graduate,3.408,7.36,Direct_Answer_Generation,Intermediate,4,0,4.77,3,Actively_Encouraged,4,93.27,Low
122111,Humanities,Graduate,3.06,34.0,Summarizing_Reading,Intermediate,2,1,8.25,7,Strict_Ban,9,72.72,High
105200,STEM,Freshman,3.158,22.29,Summarizing_Reading,Intermediate,3,1,6.62,5,Allowed_With_Citation,7,70.9,High
124208,Business,Senior,2.703,4.56,Ideation,Beginner,2,0,15.11,4,Actively_Encouraged,2,84.08,Low
111920,Arts,Senior,3.77,10.43,Copywriting/Drafting,Beginner,3,1,9.38,6,Allowed_With_Citation,5,77.61,Medium
141501,Business,Freshman,3.605,0.89,Copywriting/Drafting,Beginner,3,0,12.41,2,Allowed_With_Citation,1,70.61,Low
107333,Medical,Senior,2.465,3.44,Summarizing_Reading,Intermediate,5,1,8.23,3,Allowed_With_Citation,6,65.07,Medium
140007,STEM,Sophomore,3.302,3.76,Ideation,Advanced,5,1,3.08,4,Actively_Encouraged,8,52.89,High
131187,Arts,Sophomore,3.642,17.3,Direct_Answer_Generation,Beginner,1,1,9.88,3,Strict_Ban,9,55.51,High
120803,STEM,Sophomore,3.377,1.89,Debugging/Troubleshooting,Advanced,5,1,14.1,3,Actively_Encouraged,2,87.32,Low
125275,Humanities,Freshman,2.444,3.95,Copywriting/Drafting,Intermediate,2,0,10.56,1,Actively_Encouraged,2,90.85,Low
136510,Medical,Senior,2.943,0.49,Debugging/Troubleshooting,Beginner,2,1,15.63,3,Strict_Ban,1,78.17,Medium
136395,Business,Freshman,3.387,1.33,Debugging/Troubleshooting,Advanced,5,0,3.76,1,Allowed_With_Citation,2,78.62,Medium
111210,Humanities,Sophomore,2.493,0.84,Copywriting/Drafting,Intermediate,1,0,11.63,3,Strict_Ban,4,71.97,Low
133585,Business,Graduate,3.065,3.23,Direct_Answer_Generation,Intermediate,2,1,13.31,3,Actively_Encouraged,2,73.57,Medium
147612,Medical,Freshman,3.761,11.12,Copywriting/Drafting,Advanced,4,1,9.75,3,Allowed_With_Citation,8,91.14,Low
134962,Humanities,Sophomore,3.135,0.93,Debugging/Troubleshooting,Advanced,5,0,14.66,3,Allowed_With_Citation,8,90.95,Low
147843,Medical,Senior,3.755,0.04,Summarizing_Reading,Beginner,2,0,11.14,4,Allowed_With_Citation,4,75.08,Low
101180,Business,Junior,3.77,3.87,Ideation,Advanced,4,0,19.06,1,Allowed_With_Citation,4,83.67,Low
146309,STEM,Junior,3.236,4.43,Summarizing_Reading,Intermediate,5,0,11.79,1,Allowed_With_Citation,4,87.96,High
117086,Arts,Sophomore,2.615,4.8,Direct_Answer_Generation,Intermediate,2,1,22.93,5,Actively_Encouraged,1,78.29,Medium
139153,Humanities,Senior,3.943,2.46,Copywriting/Drafting,Intermediate,4,1,5.54,4,Allowed_With_Citation,6,82.61,Low
124474,STEM,Freshman,3.014,13.03,Debugging/Troubleshooting,Advanced,4,0,10.69,3,Strict_Ban,4,95.17,Medium
125379,Business,Freshman,2.743,16.07,Ideation,Beginner,1,0,13.9,2,Actively_Encouraged,4,76.55,High
137431,STEM,Freshman,3.444,16.72,Debugging/Troubleshooting,Beginner,1,1,7.37,4,Allowed_With_Citation,7,92.47,Low
129407,STEM,Graduate,2.798,40.0,Direct_Answer_Generation,Intermediate,1,0,1.25,10,Allowed_With_Citation,9,36.8,High
141722,Arts,Sophomore,3.977,6.82,Debugging/Troubleshooting,Advanced,3,1,13.87,4,Actively_Encouraged,3,87.48,Low
118794,Medical,Senior,3.098,8.32,Copywriting/Drafting,Beginner,1,1,9.72,2,Allowed_With_Citation,4,67.4,Medium
136227,Business,Sophomore,1.991,1.84,Ideation,Advanced,3,1,14.49,2,Actively_Encouraged,3,57.9,Low
136895,Humanities,Senior,2.843,6.69,Copywriting/Drafting,Intermediate,3,0,6.58,1,Allowed_With_Citation,7,77.54,High
130899,STEM,Freshman,1.527,11.3,Debugging/Troubleshooting,Advanced,3,1,6.04,2,Actively_Encouraged,2,90.6,Medium
134073,Humanities,Senior,3.723,6.55,Direct_Answer_Generation,Beginner,1,1,14.37,4,Strict_Ban,7,88.05,Medium
110038,STEM,Freshman,2.886,6.88,Debugging/Troubleshooting,Advanced,4,0,5.75,2,Actively_Encouraged,5,100.0,Low
122479,Business,Senior,3.743,12.8,Direct_Answer_Generation,Intermediate,4,1,5.07,3,Strict_Ban,5,75.07,High
144934,Medical,Sophomore,3.757,2.94,Copywriting/Drafting,Intermediate,3,1,16.15,4,Allowed_With_Citation,6,68.54,Medium
135193,STEM,Junior,3.407,6.15,Debugging/Troubleshooting,Intermediate,5,0,13.87,4,Actively_Encouraged,4,79.68,High
114208,Arts,Senior,3.305,9.37,Direct_Answer_Generation,Intermediate,2,0,13.47,3,Strict_Ban,8,98.41,Medium
122449,Medical,Senior,3.163,3.89,Debugging/Troubleshooting,Advanced,3,0,1.0,2,Allowed_With_Citation,4,100.0,Medium
119583,Arts,Graduate,3.767,3.2,Summarizing_Reading,Advanced,5,0,25.35,6,Strict_Ban,3,100.0,Low
128120,Business,Graduate,2.756,10.45,Summarizing_Reading,Intermediate,2,0,13.27,5,Actively_Encouraged,4,61.18,High
130976,Business,Freshman,3.177,1.47,Copywriting/Drafting,Intermediate,1,0,10.2,4,Allowed_With_Citation,6,74.02,Medium
123887,Humanities,Senior,3.77,2.64,Copywriting/Drafting,Beginner,3,0,3.76,3,Actively_Encouraged,7,61.28,Low
104906,STEM,Junior,3.541,27.27,Debugging/Troubleshooting,Beginner,1,1,8.67,5,Allowed_With_Citation,7,47.54,High
136520,STEM,Sophomore,2.897,1.66,Direct_Answer_Generation,Advanced,3,0,15.12,4,Allowed_With_Citation,5,59.41,Low
140435,Humanities,Junior,2.225,16.63,Copywriting/Drafting,Intermediate,5,1,11.82,4,Allowed_With_Citation,4,78.24,High
145982,STEM,Sophomore,2.965,4.88,Summarizing_Reading,Intermediate,3,0,12.39,1,Strict_Ban,1,65.97,Low
104422,Medical,Sophomore,3.159,6.56,Summarizing_Reading,Intermediate,5,0,11.92,4,Actively_Encouraged,7,77.83,Medium
102764,Humanities,Graduate,3.652,13.32,Direct_Answer_Generation,Beginner,1,1,15.75,4,Allowed_With_Citation,4,94.51,High
142553,Medical,Sophomore,2.278,0.43,Ideation,Beginner,2,0,7.67,2,Allowed_With_Citation,3,80.27,Medium
127175,Arts,Freshman,2.773,1.15,Copywriting/Drafting,Beginner,1,1,23.25,3,Allowed_With_Citation,4,86.42,Low
139297,Humanities,Sophomore,3.343,2.5,Copywriting/Drafting,Intermediate,3,1,21.13,4,Allowed_With_Citation,7,51.75,Medium
106570,Humanities,Freshman,3.724,1.26,Debugging/Troubleshooting,Beginner,2,1,8.98,3,Allowed_With_Citation,6,62.94,Low
132090,Humanities,Senior,3.311,14.22,Summarizing_Reading,Advanced,3,1,10.4,4,Actively_Encouraged,5,77.79,Low
130027,STEM,Senior,2.592,11.63,Debugging/Troubleshooting,Beginner,3,0,13.61,5,Strict_Ban,4,61.56,Low
146839,Humanities,Junior,3.684,28.12,Summarizing_Reading,Beginner,3,1,10.46,10,Strict_Ban,10,46.38,High
142074,Business,Sophomore,3.486,10.89,Debugging/Troubleshooting,Advanced,4,1,5.22,1,Actively_Encouraged,1,75.31,Low
118623,Humanities,Freshman,3.336,5.77,Copywriting/Drafting,Advanced,3,1,11.0,5,Allowed_With_Citation,2,74.22,Medium
142582,Medical,Junior,3.386,6.04,Summarizing_Reading,Beginner,3,1,13.81,1,Allowed_With_Citation,1,77.89,Medium
131211,Humanities,Graduate,3.048,6.12,Copywriting/Drafting,Beginner,1,0,10.99,5,Strict_Ban,3,72.79,Low
121333,STEM,Sophomore,2.787,12.47,Copywriting/Drafting,Advanced,5,0,10.46,5,Allowed_With_Citation,5,94.64,Low
134260,Business,Graduate,2.771,4.4,Ideation,Advanced,3,1,9.64,2,Strict_Ban,5,88.54,Medium
118587,Business,Graduate,3.309,8.33,Ideation,Beginner,2,0,8.6,2,Actively_Encouraged,5,77.17,High
148143,Humanities,Senior,3.532,6.7,Debugging/Troubleshooting,Beginner,2,0,16.38,4,Allowed_With_Citation,2,68.61,Medium
130600,STEM,Senior,3.604,15.32,Ideation,Intermediate,4,1,16.78,5,Actively_Encouraged,5,67.36,High
102270,Business,Graduate,3.08,14.45,Copywriting/Drafting,Intermediate,4,1,11.74,5,Allowed_With_Citation,4,87.77,Low
132032,Medical,Junior,3.846,0.87,Summarizing_Reading,Beginner,1,0,4.69,3,Strict_Ban,4,58.26,Medium
106128,Humanities,Senior,3.456,19.73,Summarizing_Reading,Beginner,2,1,14.7,7,Actively_Encouraged,3,64.06,High
142878,STEM,Freshman,3.704,10.82,Debugging/Troubleshooting,Advanced,3,0,12.96,4,Allowed_With_Citation,1,82.22,Low
131096,STEM,Junior,2.511,10.44,Direct_Answer_Generation,Advanced,5,1,1.82,2,Allowed_With_Citation,1,99.11,Medium
133795,STEM,Junior,3.558,6.66,Debugging/Troubleshooting,Advanced,3,0,16.52,3,Allowed_With_Citation,2,91.29,High
129564,Medical,Freshman,3.784,4.23,Direct_Answer_Generation,Intermediate,2,0,19.89,2,Allowed_With_Citation,5,97.17,Low
112273,Medical,Senior,3.508,6.82,Copywriting/Drafting,Intermediate,1,0,15.75,2,Allowed_With_Citation,2,85.72,Low
127782,Humanities,Graduate,3.646,10.29,Summarizing_Reading,Beginner,1,0,11.28,4,Allowed_With_Citation,5,64.77,Medium
131652,STEM,Graduate,3.068,4.22,Debugging/Troubleshooting,Advanced,4,1,15.31,3,Allowed_With_Citation,3,86.12,Low
141188,Humanities,Junior,3.286,2.52,Direct_Answer_Generation,Beginner,2,1,18.98,3,Actively_Encouraged,1,59.67,Low
120813,STEM,Junior,3.013,8.58,Ideation,Beginner,2,0,10.07,1,Strict_Ban,4,55.36,Low
136258,Business,Freshman,3.182,0.84,Ideation,Beginner,1,1,19.05,4,Strict_Ban,4,88.1,Low
115067,STEM,Junior,2.844,10.01,Direct_Answer_Generation,Advanced,3,0,7.55,2,Strict_Ban,9,99.67,Low
119987,Humanities,Junior,3.258,4.57,Debugging/Troubleshooting,Beginner,3,0,9.99,4,Actively_Encouraged,4,100.0,Medium
131283,STEM,Senior,3.939,9.26,Summarizing_Reading,Intermediate,3,0,15.39,4,Strict_Ban,4,78.66,Medium
112265,Arts,Freshman,3.724,6.82,Ideation,Intermediate,3,1,13.02,3,Strict_Ban,1,71.13,Medium
128866,Arts,Sophomore,2.438,1.62,Copywriting/Drafting,Intermediate,5,0,13.27,3,Allowed_With_Citation,2,80.38,Low
149834,Arts,Graduate,3.489,1.9,Copywriting/Drafting,Beginner,3,0,18.93,1,Allowed_With_Citation,3,66.85,Low
117885,STEM,Graduate,3.298,0.86,Ideation,Beginner,3,0,20.84,1,Strict_Ban,1,84.17,Medium
127254,STEM,Sophomore,3.459,21.15,Debugging/Troubleshooting,Beginner,3,1,8.6,5,Strict_Ban,9,75.62,Medium
125904,STEM,Freshman,2.067,40.0,Debugging/Troubleshooting,Beginner,1,1,10.14,10,Allowed_With_Citation,7,60.84,High
113543,STEM,Senior,3.029,7.66,Debugging/Troubleshooting,Intermediate,3,0,13.6,5,Allowed_With_Citation,7,80.5,Medium
104526,Humanities,Graduate,2.922,1.19,Summarizing_Reading,Advanced,4,0,7.69,1,Allowed_With_Citation,6,78.77,Low
131328,STEM,Sophomore,3.555,11.18,Ideation,Beginner,2,0,12.17,7,Allowed_With_Citation,4,59.4,Medium
124139,Arts,Senior,3.907,17.55,Debugging/Troubleshooting,Intermediate,2,1,10.13,7,Allowed_With_Citation,5,95.83,High
120543,Medical,Senior,2.388,5.28,Summarizing_Reading,Intermediate,2,1,10.04,2,Strict_Ban,6,66.92,High
102225,STEM,Sophomore,1.983,20.89,Ideation,Intermediate,4,1,3.5,6,Strict_Ban,8,50.66,High
105242,Humanities,Freshman,2.255,0.37,Copywriting/Drafting,Beginner,3,0,18.12,4,Actively_Encouraged,1,68.96,Medium
127972,Arts,Freshman,2.671,12.43,Debugging/Troubleshooting,Beginner,2,1,4.54,5,Allowed_With_Citation,7,68.72,Low
132722,Humanities,Senior,3.488,7.69,Copywriting/Drafting,Beginner,1,1,17.05,4,Strict_Ban,3,74.99,Medium
129064,STEM,Junior,3.924,11.04,Debugging/Troubleshooting,Intermediate,5,0,14.01,3,Allowed_With_Citation,1,73.53,Medium
125630,Business,Senior,3.627,11.22,Ideation,Advanced,3,1,8.5,3,Allowed_With_Citation,5,68.32,Medium
120649,STEM,Sophomore,3.507,32.81,Direct_Answer_Generation,Intermediate,2,0,6.97,8,Strict_Ban,10,34.19,High
149605,STEM,Freshman,2.729,2.72,Debugging/Troubleshooting,Beginner,1,0,3.21,2,Strict_Ban,5,46.35,High
141356,Medical,Freshman,3.315,7.02,Debugging/Troubleshooting,Advanced,5,0,9.11,3,Actively_Encouraged,1,94.03,Medium
129729,STEM,Senior,3.6,5.28,Summarizing_Reading,Advanced,3,0,15.83,4,Strict_Ban,1,75.0,High
113243,STEM,Junior,3.263,19.55,Ideation,Intermediate,1,1,10.4,6,Actively_Encouraged,4,76.32,High
114056,Arts,Junior,3.715,1.31,Debugging/Troubleshooting,Beginner,1,1,1.0,4,Actively_Encouraged,6,55.14,Low
123441,Medical,Junior,3.566,4.36,Copywriting/Drafting,Beginner,3,0,12.65,4,Allowed_With_Citation,4,83.68,Medium
136261,STEM,Senior,2.938,4.49,Debugging/Troubleshooting,Intermediate,4,0,11.5,3,Allowed_With_Citation,7,68.34,Medium
141424,Medical,Freshman,3.625,5.51,Debugging/Troubleshooting,Advanced,3,1,6.08,3,Strict_Ban,3,100.0,Medium
114717,Medical,Junior,3.642,1.74,Summarizing_Reading,Intermediate,1,1,10.0,1,Actively_Encouraged,4,58.68,Low
146183,Humanities,Freshman,3.084,0.1,Copywriting/Drafting,Beginner,2,0,10.03,2,Strict_Ban,1,65.56,Low
135690,Humanities,Freshman,3.769,10.96,Copywriting/Drafting,Advanced,3,0,16.11,6,Actively_Encouraged,6,77.48,Low
112382,Business,Senior,3.919,1.99,Ideation,Beginner,1,0,14.54,4,Allowed_With_Citation,6,80.58,Low
121127,Humanities,Senior,2.756,26.63,Copywriting/Drafting,Beginner,2,0,7.81,8,Actively_Encouraged,5,61.36,High
116218,Business,Senior,3.081,32.75,Ideation,Advanced,5,1,16.72,10,Allowed_With_Citation,7,100.0,Medium
136161,Medical,Freshman,3.25,2.18,Summarizing_Reading,Beginner,3,0,6.81,4,Actively_Encouraged,1,62.64,Low
143840,Humanities,Senior,2.127,4.31,Summarizing_Reading,Beginner,2,0,8.31,4,Actively_Encouraged,7,66.53,High
109767,Business,Sophomore,3.205,3.87,Debugging/Troubleshooting,Advanced,3,0,14.98,2,Strict_Ban,5,76.4,Low
129331,Business,Senior,3.218,1.8,Ideation,Advanced,3,1,10.49,2,Actively_Encouraged,2,100.0,Medium
119846,STEM,Sophomore,3.594,7.06,Debugging/Troubleshooting,Beginner,1,1,16.8,3,Strict_Ban,8,67.42,Medium
105955,STEM,Sophomore,3.61,0.37,Debugging/Troubleshooting,Advanced,5,0,11.5,1,Allowed_With_Citation,3,100.0,Low
125112,Humanities,Freshman,3.462,25.42,Ideation,Intermediate,5,0,1.0,4,Actively_Encouraged,3,67.25,Medium
136384,STEM,Freshman,3.452,13.91,Debugging/Troubleshooting,Advanced,4,1,8.04,6,Allowed_With_Citation,1,92.51,High
129283,Arts,Junior,3.33,13.87,Copywriting/Drafting,Advanced,3,0,12.14,5,Actively_Encouraged,4,96.15,High
122870,STEM,Sophomore,3.568,4.54,Summarizing_Reading,Intermediate,4,0,6.13,5,Allowed_With_Citation,5,56.64,Medium
114934,Humanities,Graduate,3.135,8.71,Ideation,Intermediate,2,0,6.69,2,Actively_Encouraged,2,79.76,Medium
148376,Business,Graduate,3.503,5.24,Summarizing_Reading,Beginner,2,0,13.98,4,Actively_Encouraged,3,68.3,Medium
130234,Business,Sophomore,3.377,10.79,Direct_Answer_Generation,Beginner,1,1,10.58,7,Allowed_With_Citation,2,94.3,Medium
106966,STEM,Freshman,3.883,1.74,Direct_Answer_Generation,Beginner,2,0,9.13,2,Allowed_With_Citation,3,74.52,Low
119268,Arts,Sophomore,3.084,14.46,Ideation,Beginner,3,0,9.34,6,Actively_Encouraged,3,81.75,Medium
134714,Humanities,Senior,2.646,8.67,Summarizing_Reading,Intermediate,2,0,16.14,3,Actively_Encouraged,5,82.07,High
115839,Medical,Sophomore,3.609,13.3,Copywriting/Drafting,Intermediate,2,0,19.59,4,Allowed_With_Citation,6,84.77,Medium
104655,Humanities,Freshman,3.42,20.5,Summarizing_Reading,Advanced,4,0,7.12,3,Allowed_With_Citation,4,89.12,Medium
102229,STEM,Senior,2.556,0.31,Debugging/Troubleshooting,Beginner,3,1,1.0,2,Actively_Encouraged,7,74.71,Medium
146816,STEM,Freshman,3.214,15.24,Direct_Answer_Generation,Beginner,2,0,20.83,7,Allowed_With_Citation,5,77.13,High
